num,timestamp,hand_w,hand_x,hand_y,hand_z,fore_w,fore_x,fore_y,fore_z,up_w,up_x,up_y,up_z,thumb0,thumb1,thindex,index0,index1,index2,inmid,middle0,middle1,middle2,midring,ring0,ring1,ring2,ringlittle,little0,little1,little2,thumbcmc,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18
1206,1702448900.5120497,0.9894030690193176,-0.11068234592676163,-0.09251843392848969,-0.01647171936929226,0.989619791507721,-0.12496233731508255,-0.06727229803800583,-0.022617187350988388,0.9885685443878174,-0.1239851862192154,-0.04120868071913719,-0.07524462044239044,8.552746772766113,18.60317611694336,23.187501907348633,44.77686309814453,29.43669891357422,1.7946162223815918,10.134830474853516,31.28009605407715,46.21234130859375,7.983264446258545,5.521911144256592,21.13548469543457,58.03099822998047,9.16071605682373,8.02804946899414,13.799005508422852,63.667476654052734,21.32333755493164,5.179714202880859,3,0,0,0,0,14,7,4810,0,0,0,0,13,0,277,0,2,0,0
1207,1702448900.5274816,0.9892303943634033,-0.11434902995824814,-0.08977817744016647,-0.016949430108070374,0.989419162273407,-0.126034215092659,-0.06766081601381302,-0.02423117496073246,0.9886743426322937,-0.12352927774190903,-0.04392101243138313,-0.0730370283126831,8.59197998046875,18.730159759521484,23.187501907348633,44.72727584838867,29.43669891357422,1.7946162223815918,10.134830474853516,31.3245906829834,46.21234130859375,7.983264446258545,5.521911144256592,21.13548469543457,58.03099822998047,9.16071605682373,8.02804946899414,13.669437408447266,63.611083984375,21.32333755493164,5.179714202880859,3,0,0,0,0,14,7,4810,0,0,0,0,13,0,277,0,2,0,0
1208,1702448900.542913,0.9890850186347961,-0.11582274734973907,-0.08946146816015244,-0.01710384152829647,0.9892784357070923,-0.126462921500206,-0.06867164373397827,-0.02488824352622032,0.9887027740478516,-0.12338398396968842,-0.04518844559788704,-0.07211976498365402,8.631213188171387,18.730159759521484,23.117021560668945,44.72727584838867,29.43669891357422,1.7946162223815918,10.134830474853516,31.3245906829834,46.21234130859375,7.983264446258545,5.521911144256592,21.13548469543457,58.03099822998047,9.16071605682373,8.02804946899414,13.669437408447266,63.611083984375,21.32333755493164,5.179714202880859,3,0,0,0,0,14,7,4810,0,0,0,0,13,0,277,0,2,0,0
1209,1702448900.5583453,0.9884505867958069,-0.11829822510480881,-0.09303341805934906,-0.017769331112504005,0.9889107346534729,-0.1272527426481247,-0.07203070819377899,-0.025958338752388954,0.9887558817863464,-0.12322117388248444,-0.04642628878355026,-0.07087229937314987,8.670445442199707,18.85714340209961,23.117021560668945,44.72727584838867,29.43669891357422,1.7946162223815918,10.134830474853516,31.3245906829834,46.15369415283203,7.983264446258545,5.521911144256592,21.13548469543457,58.03099822998047,9.16071605682373,8.02804946899414,13.669437408447266,63.611083984375,21.32333755493164,5.179714202880859,3,0,0,0,0,14,6,4827,0,0,0,0,12,0,275,0,1,0,0
1210,1702448900.5737774,0.9881669878959656,-0.11929026991128922,-0.09473866969347,-0.017900865525007248,0.9887708425521851,-0.12756524980068207,-0.07327886670827866,-0.026259228587150574,0.9887962341308594,-0.12312712520360947,-0.046289585530757904,-0.07056210935115814,8.709678649902344,18.920637130737305,23.117021560668945,44.72727584838867,29.43669891357422,1.7946162223815918,10.134830474853516,31.3245906829834,46.15369415283203,7.983264446258545,5.521911144256592,21.13548469543457,58.03099822998047,9.16071605682373,8.02804946899414,13.669437408447266,63.611083984375,21.32333755493164,5.179714202880859,3,0,0,0,0,14,6,4827,0,0,0,0,12,0,275,0,1,0,0
1211,1702448900.5892093,0.9876192808151245,-0.12055645883083344,-0.0987406000494957,-0.01801787130534649,0.9886404275894165,-0.12766091525554657,-0.07474397867918015,-0.02657277323305607,0.9888229370117188,-0.12313451617956161,-0.04573040455579758,-0.07053954899311066,8.748910903930664,18.984128952026367,23.117021560668945,44.72727584838867,29.43669891357422,1.7946162223815918,10.134830474853516,31.3245906829834,46.15369415283203,7.983264446258545,5.521911144256592,21.13548469543457,58.03099822998047,9.16071605682373,8.02804946899414,13.604652404785156,63.611083984375,21.32333755493164,5.179714202880859,3,0,0,0,0,14,6,4827,0,0,0,0,12,0,275,0,1,0,0
1212,1702448900.604641,0.9876192808151245,-0.12055645883083344,-0.0987406000494957,-0.01801787130534649,0.9886326193809509,-0.12752015888690948,-0.07506492733955383,-0.0266340933740139,0.9886648654937744,-0.12482364475727081,-0.04524455964565277,-0.07009920477867126,8.748910903930664,18.984128952026367,23.117021560668945,44.72727584838867,29.43669891357422,1.7946162223815918,10.134830474853516,31.28009605407715,46.15369415283203,7.983264446258545,5.521911144256592,21.13548469543457,58.03099822998047,9.16071605682373,8.02804946899414,13.604652404785156,63.611083984375,21.32333755493164,5.179714202880859,3,0,0,0,0,14,6,4827,0,0,0,0,12,0,275,0,1,0,0
1213,1702448900.6200728,0.9871581196784973,-0.12083714455366135,-0.10295935720205307,-0.017791084945201874,0.9888441562652588,-0.12670516967773438,-0.07374262809753418,-0.026365794241428375,0.9885593056678772,-0.12630462646484375,-0.043973226100206375,-0.06974167376756668,8.748910903930664,18.984128952026367,23.117021560668945,44.72727584838867,29.43669891357422,1.7946162223815918,10.134830474853516,31.28009605407715,46.09505081176758,7.983264446258545,5.521911144256592,21.13548469543457,57.968997955322266,9.16071605682373,8.02804946899414,13.53986930847168,63.611083984375,21.32333755493164,5.179714202880859,3,0,0,0,0,13,6,4824,0,0,0,0,12,0,272,0,1,0,0
1214,1702448900.635506,0.9875171184539795,-0.11977800726890564,-0.10090359300374985,-0.016784919425845146,0.9892100691795349,-0.12547071278095245,-0.07108134031295776,-0.025845056399703026,0.9886566996574402,-0.126154825091362,-0.04157360643148422,-0.07010423392057419,8.748910903930664,18.984128952026367,23.117021560668945,44.67768859863281,29.43669891357422,1.7946162223815918,10.134830474853516,31.2356014251709,46.09505081176758,7.983264446258545,5.521911144256592,21.13548469543457,57.968997955322266,9.16071605682373,8.02804946899414,13.47508430480957,63.611083984375,21.32333755493164,5.179714202880859,3,0,0,0,0,13,6,4824,0,0,0,0,12,0,272,0,1,0,0
1215,1702448900.650937,0.9875171184539795,-0.11977800726890564,-0.10090359300374985,-0.016784919425845146,0.9894310832023621,-0.12467978149652481,-0.0694609209895134,-0.025617750361561775,0.9887159466743469,-0.12594731152057648,-0.04021047428250313,-0.07043599337339401,8.748910903930664,18.984128952026367,23.117021560668945,44.67768859863281,29.43669891357422,1.7946162223815918,10.134830474853516,31.2356014251709,46.036407470703125,7.983264446258545,5.521911144256592,21.13548469543457,57.968997955322266,9.16071605682373,8.02804946899414,13.47508430480957,63.611083984375,21.32333755493164,5.179714202880859,3,0,0,0,0,13,6,4824,0,0,0,0,12,0,272,0,1,0,0
1216,1702448900.6663694,0.9884335398674011,-0.11736223101615906,-0.09489133954048157,-0.014863320626318455,0.9899184107780457,-0.1226658895611763,-0.06621726602315903,-0.02509823627769947,0.9888560771942139,-0.12518493831157684,-0.037851497530937195,-0.07113097608089447,8.748910903930664,18.984128952026367,23.117021560668945,44.62810134887695,29.43669891357422,1.7228316068649292,10.134830474853516,31.146610260009766,46.036407470703125,7.983264446258545,5.521911144256592,21.13548469543457,57.90700149536133,9.16071605682373,8.02804946899414,13.345516204833984,63.611083984375,21.255857467651367,5.179714202880859,3,0,0,0,0,13,6,4782,0,0,0,0,12,0,266,0,1,0,0
1217,1702448900.6818018,0.9888022541999817,-0.11624367535114288,-0.09250660985708237,-0.01414403598755598,0.9901724457740784,-0.12144593894481659,-0.06475497037172318,-0.024824019521474838,0.9889324903488159,-0.12456405162811279,-0.03705943375825882,-0.0715751200914383,8.748910903930664,19.04762077331543,23.117021560668945,44.62810134887695,29.43669891357422,1.7228316068649292,10.134830474853516,31.146610260009766,45.977760314941406,7.983264446258545,5.521911144256592,21.13548469543457,57.90700149536133,9.16071605682373,8.02804946899414,13.280731201171875,63.611083984375,21.255857467651367,5.179714202880859,3,0,0,0,0,13,6,4782,0,0,0,0,12,0,266,0,1,0,0
1218,1702448900.6972337,0.9891715049743652,-0.11500366777181625,-0.09018838405609131,-0.013415917754173279,0.9906742572784424,-0.11858448386192322,-0.06261604279279709,-0.024113990366458893,0.9890990853309631,-0.12301118671894073,-0.03597993776202202,-0.07250317186117172,8.748910903930664,19.111112594604492,23.117021560668945,44.57851791381836,29.43669891357422,1.7228316068649292,10.134830474853516,31.057621002197266,45.977760314941406,7.983264446258545,5.521911144256592,21.13548469543457,57.845001220703125,9.16071605682373,8.02804946899414,13.151163101196289,63.611083984375,21.255857467651367,5.179714202880859,3,0,0,0,0,13,6,4782,0,0,0,0,12,0,266,0,1,0,0
1219,1702448900.7126644,0.9894669055938721,-0.11363723874092102,-0.08874434232711792,-0.012894917279481888,0.9909331798553467,-0.1168706864118576,-0.061866678297519684,-0.023775292560458183,0.9891875386238098,-0.12210516631603241,-0.03580360487103462,-0.07291343808174133,8.748910903930664,19.174604415893555,23.117021560668945,44.57851791381836,29.43669891357422,1.7228316068649292,10.134830474853516,31.013124465942383,45.977760314941406,7.983264446258545,5.521911144256592,21.13548469543457,57.845001220703125,9.16071605682373,8.02804946899414,13.086380004882812,63.611083984375,21.255857467651367,5.179714202880859,3,0,0,0,0,13,6,4782,0,0,0,0,12,0,266,0,1,0,0
1220,1702448900.7280974,0.9904206395149231,-0.1084686815738678,-0.08472900837659836,-0.011071085929870605,0.9914510846138,-0.11289506405591965,-0.061209991574287415,-0.023083636537194252,0.9893791675567627,-0.12003839015960693,-0.03595485910773277,-0.07366680353879929,8.748910903930664,19.30158805847168,23.117021560668945,44.5289306640625,29.43669891357422,1.7228316068649292,10.134830474853516,30.968631744384766,45.977760314941406,7.983264446258545,5.521911144256592,21.13548469543457,57.845001220703125,9.16071605682373,8.02804946899414,12.89202880859375,63.611083984375,21.255857467651367,5.179714202880859,3,0,0,0,0,13,6,4782,0,0,0,0,12,0,266,0,1,0,0
1221,1702448900.7435288,0.9907252192497253,-0.10637280344963074,-0.08388935774564743,-0.01053579244762659,0.9917219281196594,-0.11061409115791321,-0.06110040470957756,-0.022777246311306953,0.9894853234291077,-0.11890172213315964,-0.036101650446653366,-0.07401233166456223,8.748910903930664,19.365079879760742,23.117021560668945,44.47934341430664,29.37200355529785,1.7228316068649292,10.134830474853516,30.924135208129883,45.977760314941406,7.983264446258545,5.521911144256592,21.13548469543457,57.845001220703125,9.16071605682373,8.02804946899414,12.82724380493164,63.554691314697266,21.255857467651367,5.179714202880859,3,0,0,0,0,14,6,4694,0,0,0,0,12,0,264,0,1,0,0
1222,1702448900.7589614,0.9912865161895752,-0.10159597545862198,-0.08327561616897583,-0.009720873087644577,0.9921537041664124,-0.1057591661810875,-0.06278056651353836,-0.022466056048870087,0.9897551536560059,-0.11619552969932556,-0.03624487295746803,-0.07463071495294571,8.748910903930664,19.428573608398438,23.117021560668945,44.38016891479492,29.37200355529785,1.7228316068649292,10.134830474853516,30.7906494140625,45.91911697387695,7.983264446258545,5.521911144256592,21.085163116455078,57.782997131347656,9.16071605682373,8.02804946899414,12.697675704956055,63.554691314697266,21.255857467651367,5.179714202880859,3,0,0,0,0,14,6,4694,0,0,0,0,12,0,264,0,1,0,0
1223,1702448900.7743936,0.9915684461593628,-0.09892353415489197,-0.08316411823034286,-0.009477097541093826,0.9924755692481995,-0.10283161699771881,-0.06269587576389313,-0.02207273244857788,0.9899243116378784,-0.11457519233226776,-0.036074697971343994,-0.07497403025627136,8.748910903930664,19.428573608398438,23.187501907348633,44.2809944152832,29.37200355529785,1.7228316068649292,10.134830474853516,30.746152877807617,45.91911697387695,7.983264446258545,5.521911144256592,21.034839630126953,57.782997131347656,9.16071605682373,8.02804946899414,12.568107604980469,63.4983024597168,21.255857467651367,5.243660926818848,3,0,0,0,0,14,6,4694,0,0,0,0,12,0,264,0,1,0,0
1224,1702448900.7898254,0.9921926856040955,-0.0930737853050232,-0.08253055810928345,-0.008929690346121788,0.993121862411499,-0.09694941341876984,-0.06203882023692131,-0.021470366045832634,0.9902806878089905,-0.11098739504814148,-0.03627277910709381,-0.07556662708520889,8.748910903930664,19.428573608398438,23.257980346679688,44.132232666015625,29.37200355529785,1.7228316068649292,10.134830474853516,30.612668991088867,45.860469818115234,7.983264446258545,5.521911144256592,20.984516143798828,57.721004486083984,9.16071605682373,8.02804946899414,12.438539505004883,63.4419059753418,21.255857467651367,5.307608127593994,3,0,0,0,0,14,6,4694,0,0,0,0,12,0,264,0,1,0,0
1225,1702448900.8052576,0.9922758936882019,-0.09026158601045609,-0.08459112048149109,-0.009260771796107292,0.9936684370040894,-0.09096607565879822,-0.06239423155784607,-0.02133580483496189,0.9907071590423584,-0.10653422772884369,-0.03633362799882889,-0.07635211199522018,8.748910903930664,19.428573608398438,23.398937225341797,44.03306198120117,29.37200355529785,1.7228316068649292,10.134830474853516,30.523677825927734,45.860469818115234,7.983264446258545,5.521911144256592,20.88387107849121,57.721004486083984,9.16071605682373,8.02804946899414,12.24418830871582,63.38551330566406,21.255857467651367,5.435502052307129,3,0,0,0,0,14,6,4694,0,0,0,0,12,0,264,0,1,0,0
1226,1702448900.8206897,0.9930770993232727,-0.08173809200525284,-0.08389310538768768,-0.008874673396348953,0.9939993619918823,-0.08780248463153839,-0.061691880226135254,-0.021215729415416718,0.9909348487854004,-0.1041204184293747,-0.036119941622018814,-0.0768272876739502,8.748910903930664,19.428573608398438,23.46941566467285,43.98347473144531,29.37200355529785,1.7228316068649292,10.134830474853516,30.479183197021484,45.860469818115234,7.983264446258545,5.521911144256592,20.783227920532227,57.721004486083984,9.16071605682373,8.02804946899414,12.179403305053711,63.38551330566406,21.255857467651367,5.499449729919434,3,0,1,0,0,14,5,4662,0,0,0,0,12,0,266,0,1,0,0
1227,1702448900.8361216,0.993788480758667,-0.07439153641462326,-0.08232545107603073,-0.00853855349123478,0.9946639537811279,-0.0811755359172821,-0.060198452323675156,-0.020746435970067978,0.9913884997367859,-0.09893685579299927,-0.035404931753873825,-0.07814697921276093,8.748910903930664,19.428573608398438,23.61037254333496,43.93388748168945,29.37200355529785,1.7228316068649292,10.134830474853516,30.390193939208984,45.860469818115234,7.983264446258545,5.521911144256592,20.682580947875977,57.721004486083984,9.16071605682373,8.02804946899414,11.985050201416016,63.32912063598633,21.255857467651367,5.62734317779541,3,0,1,0,0,14,5,4662,0,0,0,0,12,0,266,0,1,0,0
1228,1702448900.8515534,0.993788480758667,-0.07439153641462326,-0.08232545107603073,-0.00853855349123478,0.9949795007705688,-0.07768606394529343,-0.05966242402791977,-0.020521316677331924,0.9916038513183594,-0.09638446569442749,-0.03478523716330528,-0.07887838035821915,8.748910903930664,19.428573608398438,23.61037254333496,43.884300231933594,29.37200355529785,1.7228316068649292,10.134830474853516,30.3456974029541,45.80182647705078,7.983264446258545,5.521911144256592,20.632259368896484,57.721004486083984,9.16071605682373,8.02804946899414,11.920267105102539,63.272727966308594,21.188379287719727,5.62734317779541,3,0,1,0,0,14,5,4662,0,0,0,0,12,0,266,0,1,0,0
1229,1702448900.8669863,0.9946515560150146,-0.0623556524515152,-0.08193010836839676,-0.00821949727833271,0.9955976605415344,-0.07040123641490936,-0.05849524587392807,-0.020180905237793922,0.9920031428337097,-0.091344453394413,-0.0332837849855423,-0.08048737049102783,8.748910903930664,19.428573608398438,23.61037254333496,43.785125732421875,29.307308197021484,1.7228316068649292,10.134830474853516,30.2567081451416,45.80182647705078,7.983264446258545,5.521911144256592,20.531614303588867,57.659000396728516,9.16071605682373,8.08580493927002,11.725915908813477,63.272727966308594,21.188379287719727,5.62734317779541,3,0,1,0,0,14,5,4648,0,0,0,0,12,0,268,0,1,1,0
1230,1702448900.8824184,0.9949870705604553,-0.05811524763703346,-0.08097999542951584,-0.008105456829071045,0.9959081411361694,-0.06675032526254654,-0.05749466270208359,-0.02014116197824478,0.9921709895133972,-0.08885215222835541,-0.03285389393568039,-0.08138057589530945,8.748910903930664,19.428573608398438,23.61037254333496,43.68595504760742,29.307308197021484,1.7228316068649292,10.134830474853516,30.21221160888672,45.80182647705078,7.983264446258545,5.521911144256592,20.481290817260742,57.659000396728516,9.16071605682373,8.143560409545898,11.59634780883789,63.21633529663086,21.188379287719727,5.62734317779541,3,0,1,0,0,14,5,4648,0,0,0,0,12,0,268,0,1,1,0
1231,1702448900.89785,0.9954110383987427,-0.05001363158226013,-0.08115199953317642,-0.008357932791113853,0.9964678883552551,-0.05949488654732704,-0.05564766749739647,-0.020381465554237366,0.9925375580787659,-0.08374398946762085,-0.031109578907489777,-0.08299639821052551,8.748910903930664,19.428573608398438,23.751331329345703,43.537193298339844,29.307308197021484,1.7228316068649292,10.134830474853516,30.034231185913086,45.80182647705078,7.983264446258545,5.521911144256592,20.380645751953125,57.659000396728516,9.16071605682373,8.259072303771973,11.401994705200195,63.159942626953125,21.120901107788086,5.62734317779541,3,0,1,0,0,14,5,4648,0,0,0,0,12,0,268,0,1,1,0
1232,1702448900.9132817,0.9954110383987427,-0.05001363158226013,-0.08115199953317642,-0.008357932791113853,0.9967404007911682,-0.0559270977973938,-0.05436127260327339,-0.020631959661841393,0.9927034974098206,-0.08114960044622421,-0.030415957793593407,-0.08384156227111816,8.748910903930664,19.428573608398438,23.751331329345703,43.438018798828125,29.242612838745117,1.7228316068649292,10.134830474853516,29.945241928100586,45.74317932128906,7.983264446258545,5.521911144256592,20.280000686645508,57.59700393676758,9.16071605682373,8.316827774047852,11.337209701538086,63.159942626953125,21.120901107788086,5.62734317779541,3,0,1,0,0,14,5,4648,0,0,0,0,12,0,268,0,1,1,0
1233,1702448900.928714,0.9962393641471863,-0.03827640041708946,-0.07718140631914139,-0.009227392263710499,0.9971824884414673,-0.04911143705248833,-0.05240774527192116,-0.02164936624467373,0.9929986000061035,-0.07594874501228333,-0.02969077043235302,-0.0854635015130043,8.748910903930664,19.428573608398438,23.892288208007812,43.23967361450195,29.242612838745117,1.7228316068649292,10.134830474853516,29.811756134033203,45.684532165527344,7.983264446258545,5.521911144256592,20.17935562133789,57.535003662109375,9.16071605682373,8.432339668273926,11.142858505249023,63.047157287597656,21.120901107788086,5.62734317779541,3,0,1,0,0,14,5,4650,0,0,0,0,12,0,269,0,1,1,0
1234,1702448900.9441454,0.9964289665222168,-0.034769944846630096,-0.07629013806581497,-0.01000543124973774,0.9973625540733337,-0.04599032923579216,-0.05148177221417427,-0.022416627034544945,0.9931590557098389,-0.07333078980445862,-0.029011603444814682,-0.08611640334129333,8.7881441116333,19.428573608398438,23.892288208007812,43.140499114990234,29.242612838745117,1.7228316068649292,10.134830474853516,29.722766876220703,45.625892639160156,7.983264446258545,5.521911144256592,20.1290340423584,57.47300338745117,9.16071605682373,8.490095138549805,11.078073501586914,63.047157287597656,21.120901107788086,5.62734317779541,3,0,1,0,0,14,5,4650,0,0,0,0,12,0,269,0,1,1,0
1235,1702448900.9595778,0.996670663356781,-0.0289075318723917,-0.07528926432132721,-0.011979811824858189,0.997576892375946,-0.040582891553640366,-0.05086261406540871,-0.024624023586511612,0.9935142397880554,-0.06781736761331558,-0.026682790368795395,-0.0872831642627716,8.827376365661621,19.428573608398438,23.9627685546875,42.99174118041992,29.242612838745117,1.7228316068649292,10.134830474853516,29.544784545898438,45.56724548339844,7.983264446258545,5.521911144256592,20.078710556030273,57.411006927490234,9.16071605682373,8.490095138549805,10.948507308959961,62.99076461791992,21.120901107788086,5.62734317779541,3,0,1,0,0,14,5,4650,0,0,0,0,12,0,269,0,1,1,0
1236,1702448900.9750097,0.9967328310012817,-0.026534492149949074,-0.07511875033378601,-0.01329648308455944,0.9976576566696167,-0.03825181722640991,-0.05041232705116272,-0.02597540244460106,0.9936879873275757,-0.06502211093902588,-0.025296205654740334,-0.08784320205450058,8.866609573364258,19.428573608398438,23.892288208007812,42.8925666809082,29.242612838745117,1.7228316068649292,10.134830474853516,29.500289916992188,45.56724548339844,7.983264446258545,5.521911144256592,20.02838897705078,57.34900665283203,9.16071605682373,8.490095138549805,10.883722305297852,62.93437194824219,21.120901107788086,5.62734317779541,3,0,1,0,0,14,5,4650,0,0,0,0,12,0,269,0,1,1,0
1237,1702448900.990442,0.9967663288116455,-0.022518137469887733,-0.07534276694059372,-0.01653408072888851,0.997740626335144,-0.034119613468647,-0.05012230575084686,-0.028934845700860023,0.9939326047897339,-0.05976501852273941,-0.024089297279715538,-0.0891394168138504,8.905841827392578,19.428573608398438,23.892288208007812,42.793392181396484,29.242612838745117,1.7228316068649292,10.134830474853516,29.411298751831055,45.508602142333984,7.983264446258545,5.521911144256592,19.978065490722656,57.34900665283203,9.16071605682373,8.490095138549805,10.754154205322266,62.93437194824219,21.120901107788086,5.62734317779541,3,0,1,0,0,14,5,4650,0,0,0,0,12,0,269,0,1,1,0
1238,1702448901.0058742,0.996604859828949,-0.019554728642106056,-0.0773615688085556,-0.020288808271288872,0.9977441430091858,-0.030159203335642815,-0.05080188065767288,-0.03187881037592888,0.9942262172698975,-0.05484175682067871,-0.021397259086370468,-0.08971533179283142,8.984307289123535,19.428573608398438,23.892288208007812,42.743804931640625,29.242612838745117,1.7228316068649292,10.134830474853516,29.366804122924805,45.508602142333984,7.983264446258545,5.521911144256592,19.92774200439453,57.287010192871094,9.16071605682373,8.490095138549805,10.55980110168457,62.93437194824219,21.120901107788086,5.62734317779541,3,0,1,0,0,13,5,4651,0,0,0,0,12,0,270,0,1,0,0
1239,1702448901.0213065,0.99653559923172,-0.018294237554073334,-0.0780661329627037,-0.0220889151096344,0.9977306127548218,-0.028779735788702965,-0.05088135972619057,-0.03341378644108772,0.9943754076957703,-0.05257916823029518,-0.02004843018949032,-0.08972777426242828,8.984307289123535,19.428573608398438,23.892288208007812,42.694217681884766,29.242612838745117,1.7228316068649292,10.134830474853516,29.366804122924805,45.449954986572266,7.983264446258545,5.521911144256592,19.87742042541504,57.287010192871094,9.16071605682373,8.490095138549805,10.495018005371094,62.93437194824219,21.120901107788086,5.62734317779541,3,0,1,0,0,13,5,4651,0,0,0,0,12,0,270,0,1,0,0
1240,1702448901.0367384,0.9963518381118774,-0.016115989536046982,-0.07980894297361374,-0.025571510195732117,0.9976971745491028,-0.026600416749715805,-0.0506373792886734,-0.03645006939768791,0.9946632385253906,-0.04843913018703461,-0.01734277233481407,-0.0894312784075737,8.984307289123535,19.428573608398438,23.892288208007812,42.694217681884766,29.242612838745117,1.7228316068649292,10.134830474853516,29.366804122924805,45.449954986572266,7.983264446258545,5.521911144256592,19.827098846435547,57.287010192871094,9.16071605682373,8.490095138549805,10.300666809082031,62.93437194824219,21.120901107788086,5.62734317779541,3,0,1,0,0,13,5,4651,0,0,0,0,12,0,270,0,1,0,0
1241,1702448901.0521693,0.9963518381118774,-0.016115989536046982,-0.07980894297361374,-0.025571510195732117,0.9976826310157776,-0.025687547400593758,-0.05035126954317093,-0.037872422486543655,0.9948068857192993,-0.046600405126810074,-0.016070717945694923,-0.0890474021434784,8.984307289123535,19.428573608398438,23.892288208007812,42.694217681884766,29.242612838745117,1.7228316068649292,10.134830474853516,29.366804122924805,45.449954986572266,7.983264446258545,5.521911144256592,19.776775360107422,57.287010192871094,9.16071605682373,8.490095138549805,10.235881805419922,62.93437194824219,21.120901107788086,5.62734317779541,3,0,1,0,0,13,5,4647,0,0,0,0,12,0,271,0,1,0,0
1242,1702448901.0676022,0.9960712194442749,-0.013266903348267078,-0.08219707757234573,-0.03016131930053234,0.9976993799209595,-0.024040061980485916,-0.04915070906281471,-0.04002877697348595,0.995109498500824,-0.04313701391220093,-0.013860863633453846,-0.08777374774217606,8.984307289123535,19.365079879760742,23.9627685546875,42.644630432128906,29.242612838745117,1.7228316068649292,10.134830474853516,29.322307586669922,45.39130783081055,7.983264446258545,5.521911144256592,19.726451873779297,57.287010192871094,9.16071605682373,8.432339668273926,10.041528701782227,62.93437194824219,21.120901107788086,5.62734317779541,3,0,1,0,0,13,5,4647,0,0,0,0,12,0,271,0,1,0,0
1243,1702448901.0830343,0.9960071444511414,-0.0124391820281744,-0.08265942335128784,-0.03134391829371452,0.9977232217788696,-0.023302853107452393,-0.048396289348602295,-0.04078163206577301,0.9952327609062195,-0.0417683981359005,-0.013741903938353062,-0.0870535746216774,8.984307289123535,19.365079879760742,24.033245086669922,42.644630432128906,29.242612838745117,1.7228316068649292,10.134830474853516,29.322307586669922,45.39130783081055,7.983264446258545,5.521911144256592,19.676130294799805,57.287010192871094,9.16071605682373,8.37458324432373,9.91196060180664,62.93437194824219,21.120901107788086,5.62734317779541,3,0,1,0,0,13,5,4647,0,0,0,0,12,0,271,0,1,0,0
1244,1702448901.0984666,0.9959632158279419,-0.01168155763298273,-0.08296956866979599,-0.0322001650929451,0.9977664351463318,-0.021986840292811394,-0.04738215357065201,-0.04163714498281479,0.995505690574646,-0.03930630162358284,-0.01292307861149311,-0.08518446981906891,8.984307289123535,19.365079879760742,24.10372543334961,42.59504699707031,29.242612838745117,1.7228316068649292,10.134830474853516,29.277814865112305,45.332664489746094,7.983264446258545,5.521911144256592,19.575485229492188,57.22500991821289,9.000000953674316,8.316827774047852,9.717609405517578,62.93437194824219,21.120901107788086,5.62734317779541,3,0,1,0,0,13,5,4647,0,0,0,0,12,0,271,0,1,0,0
1245,1702448901.113899,0.9959442615509033,-0.010976208373904228,-0.08307771384716034,-0.03275230899453163,0.9977777004241943,-0.021394412964582443,-0.04726456105709076,-0.04180973395705223,0.9956157207489014,-0.03855833783745766,-0.013630769215524197,-0.08412370830774307,8.984307289123535,19.365079879760742,24.174203872680664,42.59504699707031,29.242612838745117,1.7228316068649292,10.134830474853516,29.233318328857422,45.332664489746094,7.983264446258545,5.521911144256592,19.525163650512695,57.22500991821289,9.000000953674316,8.316827774047852,9.652826309204102,62.93437194824219,21.120901107788086,5.62734317779541,3,0,1,0,0,13,5,4647,0,0,0,0,12,0,271,0,1,0,0
1246,1702448901.1293306,0.9960671067237854,-0.0087348073720932,-0.08185362070798874,-0.03277144208550453,0.9978073835372925,-0.020100899040699005,-0.04761470481753349,-0.041343286633491516,0.9958106875419617,-0.03761161118745804,-0.016632355749607086,-0.0816689282655716,8.984307289123535,19.30158805847168,24.24468231201172,42.446285247802734,29.177915573120117,1.7228316068649292,10.134830474853516,29.18882179260254,45.21537780761719,7.983264446258545,5.521911144256592,19.47484016418457,57.16300964355469,9.000000953674316,8.259072303771973,9.5232572555542,62.87797927856445,21.053421020507812,5.62734317779541,3,0,1,0,0,13,5,4647,0,0,0,0,12,0,271,0,1,0,0
1247,1702448901.1447635,0.9961584806442261,-0.007844798266887665,-0.0810229629278183,-0.032280050218105316,0.9978171586990356,-0.019577259197831154,-0.04815227910876274,-0.040730684995651245,0.9958897233009338,-0.03747526556253433,-0.01895027793943882,-0.08025051653385162,8.984307289123535,19.30158805847168,24.315160751342773,42.396697998046875,29.177915573120117,1.7228316068649292,10.134830474853516,29.144329071044922,45.15673065185547,7.983264446258545,5.521911144256592,19.424516677856445,57.16300964355469,9.000000953674316,8.259072303771973,9.458473205566406,62.87797927856445,21.053421020507812,5.62734317779541,3,0,1,0,0,13,5,4647,0,0,0,0,12,0,271,0,1,0,0
1248,1702448901.1601946,0.9962587356567383,-0.006801809184253216,-0.08017053455114365,-0.031541857868433,0.9977991580963135,-0.018871283158659935,-0.05026765540242195,-0.03890896961092949,0.9960137605667114,-0.03790136054158211,-0.024174848571419716,-0.07704386860132217,8.984307289123535,19.238096237182617,24.315160751342773,42.14876174926758,29.048524856567383,1.7228316068649292,10.134830474853516,29.01084327697754,44.922149658203125,7.983264446258545,5.521911144256592,19.374195098876953,56.915016174316406,9.000000953674316,8.259072303771973,9.328904151916504,62.708797454833984,21.053421020507812,5.62734317779541,3,0,1,0,0,13,5,4647,0,0,0,0,12,0,271,0,1,0,0
